headline	lead_paragraph	web_url
Ugandan Opposition Leader Prepares Fourth Presidential Challenge	Veteran Ugandan politician Kizza Besigye will seek the opposition's nomination to challenge Yoweri Museveni in presidential elections next year, that could provide the toughest test of the incumbent's almost three decades in power.	http://www.nytimes.com/reuters/2015/06/30/world/africa/30reuters-uganda-politics.html
Germanwings Offers Emotional Damage Payments to Crash Victims' Families	Germanwings is offering 25,000 euros ($27,958) compensation payments to close relatives of those killed in the March 24 plane crash for their pain and suffering, it said on Tuesday.	http://www.nytimes.com/reuters/2015/06/30/world/europe/30reuters-france-crash-germanwings-compensation.html
Turkey Fails to Elect New Speaker in Initial Voting	Turkey's parliament has failed to elect its new speaker after two rounds of voting that were being watched for an early indication of the Turkish parties' strength in the coalition-building process.	http://www.nytimes.com/aponline/2015/06/30/world/europe/ap-eu-turkey-parliament-speaker.html
UK and Netherlands Become Less Migrant-Friendly: Index	Britain and the Netherlands have become less friendly places for migrants due to the impact of far-right parties and austerity measures, with both countries falling out of the top 10 in an index released on Tuesday.	http://www.nytimes.com/reuters/2015/06/30/world/europe/30reuters-europe-migrants-integration.html
Kremlin Critic Khodorkovsky Named as Murder Suspect in Russia	Russia wants to question former oil executive Mikhail Khodorkovsky as a suspect in a murder case that has been reopened because of new evidence, federal investigators said on Tuesday.	http://www.nytimes.com/reuters/2015/06/30/world/europe/30reuters-russia-khodorkovsky.html
Major Powers, Iran Extend Interim Deal to July 7 for More Talks	Six major powers and Iran have decided to extend an interim nuclear agreement until July 7 to allow more time for negotiations on a final deal, the United States said on Tuesday the deadline for a long-term accord.	http://www.nytimes.com/reuters/2015/06/30/world/middleeast/30reuters-iran-nuclear-extension.html
Online Retailer Amazon Opens in Mexico	Online retail giant Amazon has opened its Mexico site for business, offering free delivery on orders of over 599 pesos ($38.25).	http://www.nytimes.com/aponline/2015/06/30/world/americas/ap-lt-mexico-amazon.html
Millions of Children Face Disease, Malnutrition in War-Torn Yemen: U.N.	Escalating violence in Yemen has devastated the country's health system and exposed millions of children to the threat of preventable diseases including measles, pneumonia and diarrhea, the United Nations children's agency UNICEF said on Tuesday.	http://www.nytimes.com/reuters/2015/06/30/world/middleeast/30reuters-yemen-security-health.html
Egypt's Sisi Promises Tougher Legal System as Prosecutor Buried	Egypt's president told mourners on Tuesday at the funeral of the country's top prosecutor, killed by a car bomb, that he would unveil tough new security policies in the coming days, vowing that death sentences would be carried out.	http://www.nytimes.com/reuters/2015/06/30/world/middleeast/30reuters-egypt-anniversary-court.html
Islamic State Scores Up Gains and Losses in Syrian Fighting	Islamic State fighters stormed the Syrian town of Tel Abyad on the Turkish border on Tuesday and captured a neighbourhood from the Syrian Kurdish YPG militia, but suffered setbacks in the northeastern city of Hasaka, a monitor and the army said.	http://www.nytimes.com/reuters/2015/06/30/world/europe/30reuters-mideast-crisis-syria.html
In Yemen Chaos, Islamic State Grows to Rival Al Qaeda	Al Qaeda's leadership of Islamist militancy in Yemen is being challenged amid the chaos of civil war by its rival Islamic State, which could become a bigger threat to the group than the U.S. drones that periodically kill its commanders.	http://www.nytimes.com/reuters/2015/06/30/world/middleeast/30reuters-yemen-security-islamicstate-insight.html
Technosport Recalls Dive Mask Over Lenses That Shatter	Technosport Inc is recalling about 2,600 scuba diving masks because the glass lenses can shatter, the Consumer Product Safety Commission said on Tuesday.	http://www.nytimes.com/reuters/2015/06/30/world/asia/30reuters-usa-recall-scuba.html
Dubai Plans to Build 3-D Printed Office Building	Fast-growing Dubai, where something new is always being added to the skyline, may have found a way to make construction move even faster.	http://www.nytimes.com/aponline/2015/06/30/world/middleeast/ap-ml-dubai-printed-office.html
China Announces Climate Target for Paris Deal	Top carbon polluter China confirmed it will try to cap its rising emissions before 2030 while the U.S. and Brazil pledged to boost renewable energy sources in a series of announcements Tuesday in anticipation of a global climate pact in Paris.	http://www.nytimes.com/aponline/2015/06/30/world/europe/ap-eu-china-climate-target.html
Iraq: Bombs Inside, Around Baghdad Kill at Least 8 Civilians	Iraqi officials say a series of attacks in Baghdad and in two towns near the capital has killed at least eight people.	http://www.nytimes.com/aponline/2015/06/30/world/middleeast/ap-ml-iraq.html
Burundi Counts Votes as Thousands Flee Political Crisis	Burundi's authorities were counting votes on Tuesday, a day after holding a parliamentary election that was boycotted by the opposition and marred by sporadic gunfire and blasts.	http://www.nytimes.com/reuters/2015/06/30/world/africa/30reuters-burundi-politics.html
Syrian Government Airstrike Kills 17 in Insurgent-Held Town	Activists say a Syrian government air raid has killed at least 17 people and wounded many others in a northwestern town.	http://www.nytimes.com/aponline/2015/06/30/world/middleeast/ap-ml-syria.html
IS Fighters Stage Surprise Attack on Key Syrian Border Town	Islamic State fighters on Tuesday launched a surprise attack on a Syrian border town recently seized by U.S.-backed Kurdish forces, taking positions in the eastern part of the town and waging fierce gun battles with its defenders, activists said.	http://www.nytimes.com/aponline/2015/06/30/world/middleeast/ap-ml-islamic-state.html
NZ Man Gets 15 Years Prison in Indonesia in Drug Smuggling	An Indonesian court on Tuesday sentenced a New Zealand man to 15 years in prison for trying to smuggle methamphetamine into the resort island of Bali.	http://www.nytimes.com/aponline/2015/06/30/world/asia/ap-as-indonesia-new-zealand-drug-sentence.html
Vatican Doesn't Rule Out Pope Might Chew Bolivian Coca	The Vatican isn't ruling out that Pope Francis might chew coca leaves &#8212; or at least sip tea made from them &#8212; to fend off altitude sickness when he arrives in Bolivia next week.	http://www.nytimes.com/aponline/2015/06/30/world/europe/ap-eu-rel-vatican-bolivia.html
Angry Protesters Whitewash Rainbow Flag on West Bank Barrier	Palestinian protesters whitewashed a rainbow flag of gay rights that was painted by a Palestinian artist on six slabs of the West Bank separation barrier.	http://www.nytimes.com/aponline/2015/06/30/world/middleeast/ap-ml-palestinians-rainbow-flag.html
Russia Criticizes New Canadian Sanctions, Warns of Response	Russia expressed disappointment on Tuesday over new sanctions imposed by Canada over Moscow's role in the Ukraine crisis and warned that it would respond.	http://www.nytimes.com/reuters/2015/06/30/world/europe/30reuters-ukraine-crisis-canada.html
Toshiba's 'Scorpion' Robot Will Look Into Fukushima Reactor	A new robot that raises its tail like a scorpion is scheduled to look at melted nuclear fuel inside one of the three wrecked Fukushima reactors in Japan.	http://www.nytimes.com/aponline/2015/06/30/world/asia/ap-as-japan-nuclear-robot.html
Czech Minister Cleared of Allegations He Was Secret Agent	An appeals court in the Slovak capital has upheld a lower court ruling that Czech Finance Minister Andrej Babis did not collaborate with the communist-era secret police.	http://www.nytimes.com/aponline/2015/06/30/world/europe/ap-eu-slovakia-czech-communism.html
Factbox: A Guide to Nuclear Talks Between Iran and Six Major Powers	Iran and six world powers - the United States, Britain, France, Germany, Russia and China - are in what may be the final phase of negotiations aimed at securing a deal on sanctions relief in exchange for limits on Iranian nuclear activities.	http://www.nytimes.com/reuters/2015/06/30/world/middleeast/30reuters-iran-nuclear-guide-factbox.html
Greeks Struggle With Daily Grind as Foreigners Head to Beach	Gamal Takaway has turned up the hustle, to no avail. The popular waiter who goes by the nickname Jimmy often steps out into the pedestrian street in front of the Taverna Plaka restaurant to cajole strollers into taking a table. But even his epic charm has failed since the Greek government shut the nation's banks and imposed strict capital controls over the weekend.	http://www.nytimes.com/aponline/2015/06/30/world/europe/ap-eu-greece-daily-struggle.html
London Police Hone Response to Militant Attack in Huge Exercise	Police and emergency services took part in the biggest counter-terrorism drill held in London to date on Tuesday, with about 1,000 officers testing their response to a potential militant  attack on the British capital.	http://www.nytimes.com/reuters/2015/06/30/world/europe/30reuters-britain-security-london.html
Pope to Visit the Powerful and the Poor on Cuba, U.S. Trip	Pope Francis will meet prisoners, homeless people and immigrants as well as some of the world's most powerful leaders during his September trip to Cuba and the United States, according to a Vatican program issued on Tuesday.	http://www.nytimes.com/reuters/2015/06/30/world/americas/30reuters-pope-congress.html
Amnesty Slams Egypt Over Arrests of Youths	Amnesty International has accused the Egyptian authorities of jailing young activists to quell unrest under one of the toughest crackdowns in the country's history.	http://www.nytimes.com/reuters/2015/06/30/world/middleeast/30reuters-egypt-rights.html
